ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7680677,FAL,6083638,SB          0001,58.0,--,CAB_B,2022-06-21,09:24:44,60274,28,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,304.0,385.0,385.0,385.0,F2,4.0,18.0,18.0,2022-06-21 09:24:44,,,,,,,ID_TRAIN_ALARM_ML,0
7680678,FAL,6083638,SB          0001,,,CAB_B,2022-06-21,09:25:41,60790,41,3,1,8,AVVISO,PI_NORMAL,GIALLO_VERDE,NEUTRO,2593.0,3284.0,3284.0,3284.0,F1,57.0,0.0,100.0,2022-06-21 09:25:41,,,,,,,ID_TRAIN_ALARM_ML,0
7680679,FAL,6083638,SB          0001,,,CAB_B,2022-06-21,09:26:56,61416,14,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,2709.0,3431.0,3431.0,3431.0,F1,140.0,0.0,100.0,2022-06-21 09:26:56,,,,,,,ID_TRAIN_ALARM_ML,0
7680053,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:29:00,105632,27,3,1,145,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1791.0,2269.0,2269.0,2269.0,F2,49.0,1.0,98.0,2022-06-20 15:29:00,,,,,,,ID_TRAIN_ALARM_ML,1
7680054,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:31:43,108114,88,3,1,157,PVPL,PI_NORMAL,VERDE,DIR_NORMAL,985.0,1248.0,1248.0,1248.0,F1,10.0,2.0,83.0,2022-06-20 15:31:43,,,,,,,ID_TRAIN_ALARM_ML,1
7680055,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:33:32,110791,88,3,1,159,PVPL,PI_NORMAL,VERDE,DIR_NORMAL,1455.0,1843.0,1843.0,1843.0,F1,17.0,1.0,94.0,2022-06-20 15:33:32,,,,,,,ID_TRAIN_ALARM_ML,1
7680056,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:35:18,113395,87,3,1,164,PVPL,PI_NORMAL,VERDE,DIR_NORMAL,1206.0,1528.0,1528.0,1528.0,F1,14.0,1.0,93.0,2022-06-20 15:35:18,,,,,,,ID_TRAIN_ALARM_ML,1
7680057,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:37:06,115998,87,3,1,166,AVVISO,PI_NORMAL,VERDE,DIR_NORMAL,1071.0,1357.0,1357.0,1357.0,F1,11.0,1.0,92.0,2022-06-20 15:37:06,,,,,,,ID_TRAIN_ALARM_ML,1
7680058,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:37:56,116998,56,3,1,167,PROTEZIONE,PI_NORMAL,VERDE,DIR_NORMAL,1287.0,1630.0,1630.0,1630.0,F1,24.0,1.0,96.0,2022-06-20 15:37:56,,,,,,,ID_TRAIN_ALARM_ML,1
7680059,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:38:40,117685,54,3,1,174,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1538.0,1948.0,1948.0,1948.0,F1,25.0,4.0,86.0,2022-06-20 15:38:40,,,,,,,ID_TRAIN_ALARM_ML,1
7680060,FAL,6083273,SBT         0007,,,CAB_B,2022-06-20,15:39:56,119389,95,3,1,200,AVVISO,PI_NORMAL,GIALLO,DIR_NORMAL,1341.0,1699.0,1699.0,1699.0,F1,15.0,0.0,100.0,2022-06-20 15:39:56,,,,,,,ID_TRAIN_ALARM_ML,1
