ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7609007,FAL,6009524,SB          0009,,,CAB_B,2022-05-27,09:10:34,34820,20,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2179.0,2760.0,2760.0,2760.0,F1,82.0,2.0,98.0,2022-05-27 09:10:34,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7609144,FAL,6009649,F300        0314,,,CAB_B,2022-05-27,10:16:46,74709,18,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2358.0,2987.0,2987.0,2987.0,F1,75.0,1.0,99.0,2022-05-27 10:16:46,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610004,FAL,6010501,F300        0305,,,CAB_B,2022-05-27,11:59:44,3937,17,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1617.0,2048.0,2048.0,2048.0,F1,74.0,0.0,100.0,2022-05-27 11:59:44,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610146,FAL,6010645,SB          0009,,,CAB_B,2022-05-27,12:18:46,3629,21,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1529.0,1937.0,1937.0,1937.0,F1,64.0,1.0,98.0,2022-05-27 12:18:46,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610867,FAL,6011700,F300        0314,,,CAB_B,2022-05-27,12:50:41,3462,20,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2357.0,2985.0,2985.0,2985.0,F1,77.0,0.0,100.0,2022-05-27 12:50:41,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610157,FAL,6010645,SB          0009,,,CAB_B,2022-05-27,13:16:39,12490,25,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1458.0,1847.0,1847.0,1847.0,F1,55.0,0.0,100.0,2022-05-27 13:16:39,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610040,FAL,6010501,F300        0305,,,CAB_B,2022-05-27,13:56:07,49688,21,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1271.0,1610.0,1610.0,1610.0,F1,55.0,1.0,98.0,2022-05-27 13:56:07,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610904,FAL,6011700,F300        0314,,,CAB_B,2022-05-27,14:39:56,45855,11,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2075.0,2628.0,2628.0,2628.0,F1,126.0,3.0,98.0,2022-05-27 14:39:56,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610194,FAL,6010645,SB          0009,,,CAB_B,2022-05-27,15:19:39,58476,23,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1582.0,2004.0,2004.0,2004.0,F1,62.0,1.0,98.0,2022-05-27 15:19:39,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610940,FAL,6011700,F300        0314,,,CAB_B,2022-05-27,16:35:34,89152,11,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2088.0,2645.0,2645.0,2645.0,F1,125.0,0.0,100.0,2022-05-27 16:35:34,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610727,FAL,6011531,F300        0305,,,CAB_B,2022-05-27,18:03:54,3657,27,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2019.0,2557.0,2557.0,2557.0,F1,51.0,0.0,100.0,2022-05-27 18:03:54,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610553,FAL,6010985,SB          0009,,,CAB_B,2022-05-27,19:03:31,3624,16,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2018.0,2556.0,2556.0,2556.0,F1,101.0,3.0,97.0,2022-05-27 19:03:31,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7610766,FAL,6011531,F300        0305,,,CAB_B,2022-05-27,20:05:46,48507,22,3,1,315,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,1795.0,2274.0,2274.0,2274.0,F1,61.0,2.0,97.0,2022-05-27 20:05:46,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
