ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
95457,FAL,5670473,ST          0003,52.0,--,CAB_A,2022-01-29,11:11:26,125037,9,3,1,9,,PI_NORMAL,,,0.0,,,,F1,,,,2022-01-29 11:11:26,ST__________0003\2022-01_JANUARY\2022-01-29\ST__________0003_22-01-29_05-12-28_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,1148,21547059,ID_PI_ALARM_ML,0
95458,FAL,5670473,ST          0003,53.0,--,CAB_A,2022-01-29,11:11:26,125037,9,3,1,9,,PI_NORMAL,,,0.0,,,,F1,,,,2022-01-29 11:11:26,ST__________0003\2022-01_JANUARY\2022-01-29\ST__________0003_22-01-29_05-12-28_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,1148,21547059,ID_PI_ALARM_ML,0
95445,FAL,5670295,ST          0001,59.0,LI,CAB_B,2022-01-29,11:14:50,62500,15,3,1,9,,PI_NORMAL,,,1492.875,,,,F1,,,,2022-01-29 11:14:50,ST__________0001\2022-01_JANUARY\2022-01-29\ST__________0001_22-01-29_09-19-48_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,951,6909809,ID_PI_ALARM_ML,0
7242389,FAL,5671462,ST          0005,,,CAB_B,2022-01-29,11:34:18,3380,21,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,2775.0,3515.0,3515.0,3515.0,F1,129.0,0.0,100.0,2022-01-29 11:34:18,,,,,,,ID_PI_ALARM_ML,0
95446,FAL,5670295,ST          0001,52.0,--,CAB_A,2022-01-29,11:35:17,62670,0,3,1,9,,PI_NORMAL,,,0.0,,,,F1,,,,2022-01-29 11:35:17,ST__________0001\2022-01_JANUARY\2022-01-29\ST__________0001_22-01-29_09-19-48_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,1121,8137059,ID_PI_ALARM_ML,0
95447,FAL,5670295,ST          0001,53.0,--,CAB_A,2022-01-29,11:35:17,62670,0,3,1,9,,PI_NORMAL,,,0.0,,,,F1,,,,2022-01-29 11:35:17,ST__________0001\2022-01_JANUARY\2022-01-29\ST__________0001_22-01-29_09-19-48_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,1121,8137059,ID_PI_ALARM_ML,0
7242706,FAL,5671577,SBT         0007,,,CAB_B,2022-01-29,11:55:16,233597,18,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,2902.0,3676.0,3676.0,3676.0,F1,129.0,0.0,100.0,2022-01-29 11:55:16,,,,,,,ID_PI_ALARM_ML,0
95484,FAL,5671577,SBT         0007,52.0,--,CAB_A,2022-01-29,12:22:30,234633,0,3,1,9,,PI_NORMAL,,,0.0,,,,F1,,,,2022-01-29 12:22:30,SBT_________0007\2022-01_JANUARY\2022-01-29\SBT_________0007_22-01-29_04-17-01_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,1035,29135299,ID_PI_ALARM_ML,0
95485,FAL,5671577,SBT         0007,53.0,--,CAB_A,2022-01-29,12:22:30,234633,0,3,1,9,,PI_NORMAL,,,0.0,,,,F1,,,,2022-01-29 12:22:30,SBT_________0007\2022-01_JANUARY\2022-01-29\SBT_________0007_22-01-29_04-17-01_CANMVB_00.TXT.GZ,9.15.X.4F,NON_ATTIVO,ERRORE_NON_VITALE,1035,29135299,ID_PI_ALARM_ML,0
7241661,FAL,5670561,SBT         0005,,,CAB_B,2022-01-29,12:58:58,114017,16,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,2695.0,3414.0,3414.0,3414.0,F1,143.0,0.0,100.0,2022-01-29 12:58:58,,,,,,,ID_PI_ALARM_ML,0
