ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7604039,FAL,6005433,ST          0001,,,CAB_B,2022-05-25,20:54:39,60,22,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2032.0,2574.0,2574.0,2574.0,F2,61.0,0.0,100.0,2022-05-25 20:54:39,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7604522,FAL,6005942,SB          0001,,,CAB_B,2022-05-25,21:26:25,74,24,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1458.0,1847.0,1847.0,1847.0,F2,9.0,16.0,36.0,2022-05-25 21:26:25,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7604240,FAL,6005437,ST          0006,58.0,--,CAB_B,2022-05-25,22:16:48,60266,33,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,488.0,618.0,618.0,618.0,F2,6.0,20.0,23.0,2022-05-25 22:16:48,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7603467,FAL,6005156,ST          0002,,,CAB_B,2022-05-25,22:34:44,78,20,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1885.0,2388.0,2388.0,2388.0,F2,51.0,0.0,100.0,2022-05-25 22:34:44,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7603464,FAL,6005155,SBT         0007,,,CAB_B,2022-05-25,23:21:14,122979,29,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1510.0,1913.0,1913.0,1913.0,F2,46.0,0.0,100.0,2022-05-25 23:21:14,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7604359,FAL,6005782,ST          0002,,,CAB_B,2022-05-26,05:10:39,80,21,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1715.0,2172.0,2172.0,2172.0,F2,53.0,0.0,100.0,2022-05-26 05:10:39,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605231,FAL,6006490,ST          0001,,,CAB_B,2022-05-26,06:17:08,61,28,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1164.0,1474.0,1474.0,1474.0,F2,5.0,47.0,10.0,2022-05-26 06:17:08,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605639,FAL,6006709,ST          0008,58.0,--,CAB_B,2022-05-26,07:50:26,64,25,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,372.0,471.0,471.0,471.0,F2,5.0,10.0,33.0,2022-05-26 07:50:26,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7604870,FAL,6006110,ST          0002,,,CAB_B,2022-05-26,08:10:03,79,23,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1789.0,2266.0,2266.0,2266.0,F2,43.0,0.0,100.0,2022-05-26 08:10:03,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605224,FAL,6006453,SB          0001,58.0,--,CAB_B,2022-05-26,08:56:54,78,31,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,725.0,918.0,918.0,918.0,F2,9.0,13.0,41.0,2022-05-26 08:56:54,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605019,FAL,6006312,ST          0005,,,CAB_B,2022-05-26,09:20:36,60680,29,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2190.0,2774.0,2774.0,2774.0,F2,52.0,0.0,100.0,2022-05-26 09:20:36,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605844,FAL,6006766,ST          0005,,,CAB_B,2022-05-26,10:49:56,81,19,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2007.0,2542.0,2542.0,2542.0,F2,59.0,0.0,100.0,2022-05-26 10:49:56,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605722,FAL,6006709,ST          0008,58.0,--,CAB_B,2022-05-26,11:10:19,121128,27,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,295.0,374.0,374.0,374.0,F2,4.0,14.0,22.0,2022-05-26 11:10:19,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605461,FAL,6006554,ST          0003,,,CAB_B,2022-05-26,11:50:49,233441,24,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2062.0,2612.0,2612.0,2612.0,F2,46.0,0.0,100.0,2022-05-26 11:50:49,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7605537,FAL,6006586,SBT         0005,58.0,--,CAB_B,2022-05-26,12:57:36,112920,16,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,510.0,646.0,646.0,646.0,F2,7.0,54.0,11.0,2022-05-26 12:57:36,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
