ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7173572,FAL,5605801,ST          0006,,,CAB_B,2022-01-05,13:00:21,112619,17,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1005.0,1273.0,1273.0,1273.0,F2,9.0,52.0,15.0,2022-01-05 13:00:21,,,,,,,ID_TRAIN_ALARM_ML,2
7173573,FAL,5605801,ST          0006,,,CAB_B,2022-01-05,13:01:31,113136,39,3,1,8,AVVISO,PI_NORMAL,GIALLO_VERDE,DIR_NORMAL,2645.0,3350.0,3350.0,3350.0,F1,67.0,0.0,100.0,2022-01-05 13:01:31,,,,,,,ID_TRAIN_ALARM_ML,2
7173574,FAL,5605801,ST          0006,,,CAB_B,2022-01-05,13:02:35,113762,19,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,2747.0,3479.0,3479.0,3479.0,F1,122.0,1.0,99.0,2022-01-05 13:02:35,,,,,,,ID_TRAIN_ALARM_ML,2
