ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7813892,FAL,6216160,SB          0011,,,CAB_A,2022-08-02,22:20:42,215732,51,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,3116.0,3947.0,3947.0,3947.0,F1,58.0,0.0,100.0,2022-08-02 22:20:42,,,,,,,ID_PI_ALARM_ML,0
110636,FAL,6216789,F300        0314,59.0,GG,CAB_A,2022-08-03,06:15:18,33068,47,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-03 06:15:18,F300________0314\2022-08_AUGUST\2022-08-03\F300________0314_22-08-03_04-40-59_CANMVB_012.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,633,5559297,ID_PI_ALARM_ML,0
7814704,FAL,6216955,SB          0009,,,CAB_A,2022-08-03,07:20:56,34791,51,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,2269.0,2874.0,2874.0,2874.0,F1,40.0,0.0,100.0,2022-08-03 07:20:56,,,,,,,ID_PI_ALARM_ML,0
7814910,FAL,6217066,SB          0011,,,CAB_A,2022-08-03,07:56:44,19695,47,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,3198.0,4051.0,4051.0,4051.0,F1,58.0,0.0,100.0,2022-08-03 07:56:44,,,,,,,ID_PI_ALARM_ML,0
7814741,FAL,6216955,SB          0009,,,CAB_A,2022-08-03,09:08:16,79811,52,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,1926.0,2440.0,2440.0,2440.0,F1,37.0,0.0,100.0,2022-08-03 09:08:16,,,,,,,ID_PI_ALARM_ML,0
7814777,FAL,6216955,SB          0009,,,CAB_A,2022-08-03,11:22:31,125729,50,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,1993.0,2524.0,2524.0,2524.0,F1,39.0,0.0,100.0,2022-08-03 11:22:31,,,,,,,ID_PI_ALARM_ML,0
110697,FAL,6219197,SB          0011,59.0,GG,CAB_A,2022-08-03,19:31:14,126511,50,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-03 19:31:14,SB__________0011\2022-08_AUGUST\2022-08-03\SB__________0011_22-08-03_13-02-20_CANMVB_027.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,671,23376558,ID_PI_ALARM_ML,0
110703,FAL,6219197,SB          0011,59.0,GG,CAB_A,2022-08-03,21:49:19,171502,49,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-03 21:49:19,SB__________0011\2022-08_AUGUST\2022-08-03\SB__________0011_22-08-03_13-02-20_CANMVB_027.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,672,31661808,ID_PI_ALARM_ML,0
110717,FAL,6219972,F300        0314,59.0,LI,CAB_A,2022-08-04,06:14:23,33061,47,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-04 06:14:23,F300________0314\2022-08_AUGUST\2022-08-04\F300________0314_22-08-04_04-40-00_CANMVB_012.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,634,5565047,ID_PI_ALARM_ML,0
110738,FAL,6220114,SB          0011,59.0,GG,CAB_A,2022-08-04,07:53:09,20375,49,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-04 07:53:09,SB__________0011\2022-08_AUGUST\2022-08-04\SB__________0011_22-08-04_06-52-27_CANMVB_004.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,671,3685308,ID_PI_ALARM_ML,0
110766,FAL,6221104,SB          0011,59.0,LI,CAB_A,2022-08-04,15:48:42,80559,50,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-04 15:48:42,SB__________0011\2022-08_AUGUST\2022-08-04\SB__________0011_22-08-04_12-25-46_CANMVB_018.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,675,12220809,ID_PI_ALARM_ML,0
110771,FAL,6221104,SB          0011,59.0,LI,CAB_A,2022-08-04,17:49:53,126490,53,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-04 17:49:53,SB__________0011\2022-08_AUGUST\2022-08-04\SB__________0011_22-08-04_12-25-46_CANMVB_018.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,674,19493059,ID_PI_ALARM_ML,0
7819763,FAL,6222311,SB          0011,,,CAB_A,2022-08-04,20:45:33,34405,46,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,3351.0,4244.0,4244.0,4244.0,F1,61.0,0.0,100.0,2022-08-04 20:45:33,,,,,,,ID_PI_ALARM_ML,0
7819805,FAL,6222311,SB          0011,,,CAB_A,2022-08-04,22:22:12,79406,48,1,3,772,PROTEZIONE,PI_REVERSE,VERDE,DIR_REVERSE,3193.0,4044.0,4044.0,4044.0,F1,59.0,1.0,98.0,2022-08-04 22:22:12,,,,,,,ID_PI_ALARM_ML,0
110809,FAL,6222552,F300        0314,59.0,GG,CAB_A,2022-08-05,06:12:31,33064,49,1,3,772,,PI_REVERSE,,,1360.4285714285713,,,,F1,,,,2022-08-05 06:12:31,F300________0314\2022-08_AUGUST\2022-08-05\F300________0314_22-08-05_04-52-42_CANMVB_007.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,632,4825797,ID_PI_ALARM_ML,0
7813877,FAL,6216160,SB          0011,,,CAB_B,2022-08-02,21:34:07,190599,51,1,3,784,PROTEZIONE,PI_NORMAL,VERDE,DIR_NORMAL,2641.0,3345.0,3345.0,3345.0,F1,51.0,0.0,100.0,2022-08-02 21:34:07,,,,,,,ID_PI_ALARM_ML,1
7814691,FAL,6216955,SB          0009,,,CAB_B,2022-08-03,05:51:08,9582,51,1,3,784,PROTEZIONE,PI_NORMAL,VERDE,DIR_NORMAL,2508.0,3177.0,3177.0,3177.0,F1,44.0,0.0,100.0,2022-08-03 05:51:08,,,,,,,ID_PI_ALARM_ML,1
110641,FAL,6216789,F300        0314,59.0,GG,CAB_B,2022-08-03,06:56:15,51478,46,1,3,784,,PI_NORMAL,,,1299.9285714285713,,,,F1,,,,2022-08-03 06:56:15,F300________0314\2022-08_AUGUST\2022-08-03\F300________0314_22-08-03_04-40-59_CANMVB_012.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,372,8181053,ID_PI_ALARM_ML,1
7814728,FAL,6216955,SB          0009,,,CAB_B,2022-08-03,08:14:27,54616,51,1,3,784,PROTEZIONE,PI_NORMAL,VERDE,DIR_NORMAL,2432.0,3080.0,3080.0,3080.0,F1,39.0,0.0,100.0,2022-08-03 08:14:27,,,,,,,ID_PI_ALARM_ML,1
7814765,FAL,6216955,SB          0009,,,CAB_B,2022-08-03,10:31:20,100539,49,1,3,784,PROTEZIONE,PI_NORMAL,VERDE,DIR_NORMAL,2455.0,3110.0,3110.0,3110.0,F1,34.0,0.0,100.0,2022-08-03 10:31:20,,,,,,,ID_PI_ALARM_ML,1
110681,FAL,6219197,SB          0011,59.0,GG,CAB_B,2022-08-03,13:29:30,10115,27,1,3,784,,PI_NORMAL,,,1299.9285714285713,,,,F1,,,,2022-08-03 13:29:30,SB__________0011\2022-08_AUGUST\2022-08-03\SB__________0011_22-08-03_13-02-20_CANMVB_027.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,396,1670558,ID_PI_ALARM_ML,1
110688,FAL,6219197,SB          0011,59.0,LI,CAB_B,2022-08-03,15:34:39,56064,50,1,3,784,,PI_NORMAL,,,1299.9285714285713,,,,F1,,,,2022-08-03 15:34:39,SB__________0011\2022-08_AUGUST\2022-08-03\SB__________0011_22-08-03_13-02-20_CANMVB_027.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,399,9180308,ID_PI_ALARM_ML,1
