ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7549131,FAL,5954127,ST          0005,58.0,--,CAB_B,2022-05-09,05:10:29,80,24,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,613.0,776.0,776.0,776.0,F2,3.0,36.0,8.0,2022-05-09 05:10:29,,,,,,,ID_TRAIN_ALARM_ML,1
7549132,FAL,5954127,ST          0005,,,CAB_B,2022-05-09,05:11:31,600,33,3,1,8,AVVISO,PI_NORMAL,GIALLO_VERDE,NEUTRO,3011.0,3814.0,3814.0,3814.0,F1,80.0,2.0,98.0,2022-05-09 05:11:31,,,,,,,ID_TRAIN_ALARM_ML,1
7549133,FAL,5954127,ST          0005,,,CAB_B,2022-05-09,05:12:59,1231,13,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,2813.0,3563.0,3563.0,3563.0,F1,192.0,1.0,99.0,2022-05-09 05:12:59,,,,,,,ID_TRAIN_ALARM_ML,1
7549134,FAL,5954127,ST          0005,,,CAB_B,2022-05-09,05:16:41,1811,10,3,1,21,PARTENZA_DEV,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,3250.0,4117.0,4117.0,4117.0,F1,235.0,0.0,100.0,2022-05-09 05:16:41,,,,,,,ID_TRAIN_ALARM_ML,1
7549135,FAL,5954127,ST          0005,,,CAB_B,2022-05-09,05:19:42,2509,29,3,1,28,PARTENZA_CT,PI_NORMAL,VERDE,DIR_NORMAL,2728.0,3455.0,3455.0,3455.0,F1,91.0,0.0,100.0,2022-05-09 05:19:42,,,,,,,ID_TRAIN_ALARM_ML,1
7549136,FAL,5954127,ST          0005,,,CAB_B,2022-05-09,05:21:47,5042,83,3,1,32,PVPL,PI_NORMAL,VERDE,DIR_NORMAL,2722.0,3448.0,3448.0,3448.0,F1,30.0,1.0,97.0,2022-05-09 05:21:47,,,,,,,ID_TRAIN_ALARM_ML,1
