ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7558485,FAL,5963525,SB          0003,,,CAB_B,2022-05-11,22:14:34,80,27,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1000.0,1267.0,1267.0,1267.0,F2,17.0,14.0,55.0,2022-05-11 22:14:34,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7557917,FAL,5963066,ST          0005,,,CAB_B,2022-05-11,22:38:19,62,18,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2399.0,3039.0,3039.0,3039.0,F2,85.0,1.0,99.0,2022-05-11 22:38:19,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7557913,FAL,5963046,SBT         0005,,,CAB_B,2022-05-11,23:23:39,152904,25,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2193.0,2778.0,2778.0,2778.0,F2,52.0,0.0,100.0,2022-05-11 23:23:39,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7558743,FAL,5963855,ST          0005,,,CAB_B,2022-05-12,05:11:02,62,28,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1943.0,2461.0,2461.0,2461.0,F2,58.0,1.0,98.0,2022-05-12 05:11:02,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7559201,FAL,5964079,ST          0006,,,CAB_B,2022-05-12,07:49:32,79,25,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1043.0,1321.0,1321.0,1321.0,F2,10.0,38.0,21.0,2022-05-12 07:49:32,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7559198,FAL,5964078,ST          0005,,,CAB_B,2022-05-12,08:10:44,62,23,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,967.0,1225.0,1225.0,1225.0,F2,4.0,44.0,8.0,2022-05-12 08:10:44,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7559285,FAL,5964187,ST          0008,,,CAB_B,2022-05-12,08:56:17,64,23,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1668.0,2113.0,2113.0,2113.0,F2,23.0,1.0,96.0,2022-05-12 08:56:17,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7559664,FAL,5964677,SBT         0007,,,CAB_B,2022-05-12,09:25:17,60412,22,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1089.0,1379.0,1379.0,1379.0,F2,14.0,34.0,29.0,2022-05-12 09:25:17,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7559820,FAL,5964740,ST          0008,,,CAB_B,2022-05-12,10:54:27,65,10,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1331.0,1686.0,1686.0,1686.0,F2,44.0,30.0,59.0,2022-05-12 10:54:27,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7559817,FAL,5964678,SB          0002,58.0,--,CAB_B,2022-05-12,11:53:30,231930,28,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,147.0,186.0,186.0,186.0,F2,3.0,12.0,20.0,2022-05-12 11:53:30,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7560297,FAL,5965461,ST          0003,,,CAB_B,2022-05-12,12:37:21,63,18,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1034.0,1310.0,1310.0,1310.0,F2,11.0,46.0,19.0,2022-05-12 12:37:21,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7560041,FAL,5964778,ST          0006,58.0,--,CAB_B,2022-05-12,12:57:18,112702,28,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,220.0,279.0,279.0,279.0,F2,3.0,30.0,9.0,2022-05-12 12:57:18,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7560255,FAL,5965439,SB          0002,58.0,--,CAB_B,2022-05-12,13:39:38,78,28,3,1,2,PARTENZA_CT,PI_NORMAL,NESSUNO,NEUTRO,809.0,1025.0,1025.0,1025.0,F2,16.0,1.0,94.0,2022-05-12 13:39:38,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7560396,FAL,5965504,ST          0008,,,CAB_B,2022-05-12,14:08:36,66,10,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1099.0,1392.0,1392.0,1392.0,F2,14.0,43.0,25.0,2022-05-12 14:08:36,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
7560339,FAL,5965462,ST          0003,,,CAB_B,2022-05-12,15:57:45,56,26,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,2143.0,2714.0,2714.0,2714.0,F2,53.0,0.0,100.0,2022-05-12 15:57:45,,,,,,,ID_PARALLEL_PI_ALARM_ML,1
