ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7767022,FAL,6171740,SB          0009,,,CAB_A,2022-07-19,14:16:38,30829,26,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2355.0,2983.0,2983.0,2983.0,F1,85.0,0.0,100.0,2022-07-19 14:16:38,,,,,,,ID_PI_ALARM_ML,0
7774711,FAL,6178309,SB          0011,,,CAB_A,2022-07-21,13:56:21,30848,17,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,3569.0,4521.0,4521.0,4521.0,F1,171.0,0.0,100.0,2022-07-21 13:56:21,,,,,,,ID_PI_ALARM_ML,0
7775419,FAL,6178598,SB          0009,,,CAB_A,2022-07-21,14:16:51,176512,18,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2452.0,3106.0,3106.0,3106.0,F1,117.0,0.0,100.0,2022-07-21 14:16:51,,,,,,,ID_PI_ALARM_ML,0
7778741,FAL,6181751,SB          0011,,,CAB_A,2022-07-22,14:05:57,30792,18,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,3191.0,4042.0,4042.0,4042.0,F1,150.0,0.0,100.0,2022-07-22 14:05:57,,,,,,,ID_PI_ALARM_ML,0
7780612,FAL,6182800,SB          0011,,,CAB_A,2022-07-23,07:03:12,30742,25,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,3429.0,4343.0,4343.0,4343.0,F1,113.0,0.0,100.0,2022-07-23 07:03:12,,,,,,,ID_PI_ALARM_ML,0
7780279,FAL,6182612,F300        0314,,,CAB_A,2022-07-23,08:25:17,71485,16,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2717.0,3441.0,3441.0,3441.0,F1,120.0,0.0,100.0,2022-07-23 08:25:17,,,,,,,ID_PI_ALARM_ML,0
7799053,FAL,6202688,SB          0009,,,CAB_A,2022-07-28,14:04:12,30754,22,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2144.0,2716.0,2716.0,2716.0,F1,93.0,1.0,99.0,2022-07-28 14:04:12,,,,,,,ID_PI_ALARM_ML,0
7799089,FAL,6202688,SB          0009,,,CAB_A,2022-07-28,15:41:48,75767,15,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2318.0,2936.0,2936.0,2936.0,F1,139.0,0.0,100.0,2022-07-28 15:41:48,,,,,,,ID_PI_ALARM_ML,0
7799485,FAL,6202690,SB          0011,,,CAB_A,2022-07-28,21:44:54,176540,24,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,3243.0,4108.0,4108.0,4108.0,F1,113.0,0.0,100.0,2022-07-28 21:44:54,,,,,,,ID_PI_ALARM_ML,0
7797973,FAL,6202663,F300        0314,,,CAB_A,2022-07-29,06:07:48,29035,17,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,3322.0,4208.0,4208.0,4208.0,F1,138.0,0.0,100.0,2022-07-29 06:07:48,,,,,,,ID_PI_ALARM_ML,0
7799236,FAL,6202689,SB          0009,,,CAB_A,2022-07-29,07:03:43,30816,18,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2512.0,3182.0,3182.0,3182.0,F1,124.0,0.0,100.0,2022-07-29 07:03:43,,,,,,,ID_PI_ALARM_ML,0
7799508,FAL,6202691,SB          0011,,,CAB_A,2022-07-29,07:44:31,15622,25,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,3490.0,4420.0,4420.0,4420.0,F1,128.0,0.0,100.0,2022-07-29 07:44:31,,,,,,,ID_PI_ALARM_ML,0
7798013,FAL,6202663,F300        0314,,,CAB_A,2022-07-29,08:25:21,71456,17,1,3,761,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2250.0,2850.0,2850.0,2850.0,F1,126.0,0.0,100.0,2022-07-29 08:25:21,,,,,,,ID_PI_ALARM_ML,0
