ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7376435,FAL,5796321,ST1NS       0007,,,CAB_A,2022-03-14,19:49:16,116011,29,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2033.0,2575.0,2575.0,2575.0,F1,47.0,6.0,89.0,2022-03-14 19:49:16,,,,,,,ID_PI_ALARM_ML,0
7376349,FAL,5796320,SB          0002,,,CAB_A,2022-03-14,21:02:31,261057,26,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2699.0,3419.0,3419.0,3419.0,F1,92.0,1.0,99.0,2022-03-14 21:02:31,,,,,,,ID_PI_ALARM_ML,0
7376468,FAL,5796321,ST1NS       0007,,,CAB_A,2022-03-14,21:59:14,168535,31,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2169.0,2747.0,2747.0,2747.0,F1,54.0,2.0,96.0,2022-03-14 21:59:14,,,,,,,ID_PI_ALARM_ML,0
7378059,FAL,5797600,SB          0002,,,CAB_A,2022-03-15,06:48:13,25382,23,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2880.0,3648.0,3648.0,3648.0,F1,111.0,1.0,99.0,2022-03-15 06:48:13,,,,,,,ID_PI_ALARM_ML,0
7378091,FAL,5797600,SB          0002,,,CAB_A,2022-03-15,08:20:31,77781,37,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2913.0,3690.0,3690.0,3690.0,F1,66.0,0.0,100.0,2022-03-15 08:20:31,,,,,,,ID_PI_ALARM_ML,0
7378469,FAL,5797770,ST          0008,,,CAB_A,2022-03-15,11:42:49,63547,30,3,1,148,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1959.0,2481.0,2481.0,2481.0,F1,49.0,5.0,91.0,2022-03-15 11:42:49,,,,,,,ID_PI_ALARM_ML,0
7379347,FAL,5798931,SBT         0007,,,CAB_A,2022-03-15,12:36:06,51729,29,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,1672.0,2118.0,2118.0,2118.0,F1,48.0,8.0,86.0,2022-03-15 12:36:06,,,,,,,ID_PI_ALARM_ML,0
7379054,FAL,5798534,ST          0003,,,CAB_A,2022-03-15,13:44:22,123129,40,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2274.0,2880.0,2880.0,2880.0,F1,44.0,6.0,88.0,2022-03-15 13:44:22,,,,,,,ID_PI_ALARM_ML,0
7379379,FAL,5798931,SBT         0007,,,CAB_A,2022-03-15,14:27:40,104263,30,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,1485.0,1881.0,1881.0,1881.0,F1,42.0,4.0,91.0,2022-03-15 14:27:40,,,,,,,ID_PI_ALARM_ML,0
7379086,FAL,5798534,ST          0003,,,CAB_A,2022-03-15,15:55:11,175818,30,3,1,148,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,2388.0,3025.0,3025.0,3025.0,F1,57.0,9.0,86.0,2022-03-15 15:55:11,,,,,,,ID_PI_ALARM_ML,0
7379411,FAL,5798931,SBT         0007,,,CAB_A,2022-03-15,16:32:42,156785,30,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,1577.0,1997.0,1997.0,1997.0,F1,48.0,2.0,96.0,2022-03-15 16:32:42,,,,,,,ID_PI_ALARM_ML,0
7379443,FAL,5798931,SBT         0007,,,CAB_A,2022-03-15,18:54:22,209286,30,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2039.0,2583.0,2583.0,2583.0,F1,55.0,12.0,82.0,2022-03-15 18:54:22,,,,,,,ID_PI_ALARM_ML,0
99175,FAL,5798931,SBT         0007,53.0,--,CAB_A,2022-03-15,18:59:44,210097,0,3,1,148,,PI_REVERSE,,,0.0,,,,F1,,,,2022-03-15 18:59:44,SBT_________0007\2022-03_MARCH\2022-03-15\SBT_________0007_22-03-15_11-16-24_CANMVB_00.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,810,27676299,ID_PI_ALARM_ML,0
99174,FAL,5798931,SBT         0007,52.0,--,CAB_A,2022-03-15,18:59:44,210097,0,3,1,148,,PI_REVERSE,,,0.0,,,,F1,,,,2022-03-15 18:59:44,SBT_________0007\2022-03_MARCH\2022-03-15\SBT_________0007_22-03-15_11-16-24_CANMVB_00.TXT.GZ,9.15.X.4F,SSC,ERRORE_VITALE,810,27676299,ID_PI_ALARM_ML,0
7380141,FAL,5799250,SBT         0007,,,CAB_A,2022-03-15,21:03:30,51730,29,3,1,148,PROTEZIONE,PI_REVERSE,GIALLO,DIR_REVERSE,2339.0,2963.0,2963.0,2963.0,F1,60.0,7.0,90.0,2022-03-15 21:03:30,,,,,,,ID_PI_ALARM_ML,0
