ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7198363,FAL,5628726,ST          0006,59.0,GG,CAB_B,2022-01-13,10:22:37,151921,11,3,1,14,PARTENZA_DEV,PI_REVERSE,ROSSO,DIR_NORMAL,1089.5833333333333,2175.0,2175.0,2175.0,F1,105.0,0.0,100.0,2022-01-13 10:22:37,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7196320,FAL,5627003,ST          0003,,,CAB_A,2022-01-13,14:32:36,556,8,3,1,14,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2082.0,2637.0,2637.0,2637.0,F1,148.0,0.0,100.0,2022-01-13 14:32:36,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7198889,FAL,5629361,ST          0006,,,CAB_A,2022-01-14,05:18:38,18,11,3,1,14,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2300.0,2913.0,2913.0,2913.0,F1,135.0,0.0,100.0,2022-01-14 05:18:38,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7198766,FAL,5629200,ST          0001,59.0,GG,CAB_B,2022-01-14,10:24:50,152464,9,3,1,14,PARTENZA_DEV,PI_REVERSE,ROSSO,DIR_NORMAL,1089.5833333333333,2517.0,2517.0,2517.0,F1,147.0,1.0,99.0,2022-01-14 10:24:50,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7199405,FAL,5629614,SBT         0005,59.0,GG,CAB_B,2022-01-14,11:13:50,61931,12,3,1,14,PARTENZA_DEV,PI_REVERSE,ROSSO,DIR_NORMAL,1089.5833333333333,1763.0,1763.0,1763.0,F1,95.0,0.0,100.0,2022-01-14 11:13:50,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7200242,FAL,5630413,SBT         0007,59.0,GG,CAB_B,2022-01-14,17:24:49,227003,10,3,1,14,PARTENZA_DEV,PI_REVERSE,ROSSO,DIR_NORMAL,1089.5833333333333,1559.0,1559.0,1559.0,F1,94.0,1.0,99.0,2022-01-14 17:24:49,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7201155,FAL,5631089,ST          0001,,,CAB_A,2022-01-14,21:38:21,22,11,3,1,14,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2009.0,2545.0,2545.0,2545.0,F1,76.0,0.0,100.0,2022-01-14 21:38:21,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7201091,FAL,5631084,SBT         0007,59.0,GG,CAB_B,2022-01-14,23:20:40,124476,15,3,1,14,PARTENZA_DEV,PI_REVERSE,ROSSO,DIR_NORMAL,1089.5833333333333,1623.0,1623.0,1623.0,F1,74.0,0.0,100.0,2022-01-14 23:20:40,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7203150,FAL,5633601,ST          0001,,,CAB_A,2022-01-15,05:20:19,14,9,3,1,14,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2328.0,2949.0,2949.0,2949.0,F1,99.0,0.0,100.0,2022-01-15 05:20:19,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
7202285,FAL,5632607,ST          0008,,,CAB_A,2022-01-15,13:24:58,538,10,3,1,14,PARTENZA_DEV,PI_REVERSE,VERDE,NEUTRO,2162.0,2738.0,2738.0,2738.0,F1,129.0,0.0,100.0,2022-01-15 13:24:58,,,,,,,ID_PARALLEL_PI_ALARM_ML,0
