ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7086359,FAL,5524855,SB          0009,,,CAB_A,2021-12-06,09:16:30,87357,30,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1742.0,2206.0,2206.0,2206.0,F1,51.0,1.0,98.0,2021-12-06 09:16:30,,,,,,,ID_PI_ALARM_ML,9
7087113,FAL,5525767,SB          0010,,,CAB_A,2021-12-06,11:32:49,89866,26,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1761.0,2231.0,2231.0,2231.0,F1,55.0,1.0,98.0,2021-12-06 11:32:49,,,,,,,ID_PI_ALARM_ML,9
7087139,FAL,5525767,SB          0010,,,CAB_A,2021-12-06,13:13:39,125994,26,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1570.0,1989.0,1989.0,1989.0,F1,55.0,2.0,96.0,2021-12-06 13:13:39,,,,,,,ID_PI_ALARM_ML,9
7086581,FAL,5525142,SB          0009,,,CAB_A,2021-12-06,14:13:45,35664,28,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1658.0,2100.0,2100.0,2100.0,F1,56.0,0.0,100.0,2021-12-06 14:13:45,,,,,,,ID_PI_ALARM_ML,9
7087165,FAL,5525767,SB          0010,,,CAB_A,2021-12-06,14:37:23,162128,24,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1917.0,2428.0,2428.0,2428.0,F1,57.0,0.0,100.0,2021-12-06 14:37:23,,,,,,,ID_PI_ALARM_ML,9
7086988,FAL,5525733,SB          0009,,,CAB_A,2021-12-06,15:56:40,35630,29,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1661.0,2104.0,2104.0,2104.0,F1,56.0,0.0,100.0,2021-12-06 15:56:40,,,,,,,ID_PI_ALARM_ML,9
7087192,FAL,5525767,SB          0010,,,CAB_A,2021-12-06,17:00:37,198328,29,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1357.0,1719.0,1719.0,1719.0,F1,44.0,2.0,96.0,2021-12-06 17:00:37,,,,,,,ID_PI_ALARM_ML,9
7087014,FAL,5525733,SB          0009,,,CAB_A,2021-12-06,17:59:02,71824,24,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1782.0,2257.0,2257.0,2257.0,F1,68.0,0.0,100.0,2021-12-06 17:59:02,,,,,,,ID_PI_ALARM_ML,9
7087770,FAL,5526540,SB          0010,,,CAB_A,2021-12-06,19:41:13,17540,29,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1697.0,2149.0,2149.0,2149.0,F1,54.0,1.0,98.0,2021-12-06 19:41:13,,,,,,,ID_PI_ALARM_ML,9
7087822,FAL,5526631,SB          0009,,,CAB_A,2021-12-06,20:53:00,35647,27,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1669.0,2114.0,2114.0,2114.0,F1,58.0,1.0,98.0,2021-12-06 20:53:00,,,,,,,ID_PI_ALARM_ML,9
7087796,FAL,5526540,SB          0010,,,CAB_A,2021-12-06,21:58:56,53689,29,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1425.0,1805.0,1805.0,1805.0,F1,47.0,0.0,100.0,2021-12-06 21:58:56,,,,,,,ID_PI_ALARM_ML,9
7087848,FAL,5526631,SB          0009,,,CAB_A,2021-12-06,22:28:25,71822,26,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1748.0,2214.0,2214.0,2214.0,F1,61.0,1.0,98.0,2021-12-06 22:28:25,,,,,,,ID_PI_ALARM_ML,9
7088956,FAL,5527803,SB          0010,,,CAB_A,2021-12-07,06:19:05,35578,27,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1621.0,2053.0,2053.0,2053.0,F1,52.0,1.0,98.0,2021-12-07 06:19:05,,,,,,,ID_PI_ALARM_ML,9
7088889,FAL,5527735,SB          0009,,,CAB_A,2021-12-07,08:00:04,51123,29,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1723.0,2182.0,2182.0,2182.0,F1,57.0,0.0,100.0,2021-12-07 08:00:04,,,,,,,ID_PI_ALARM_ML,9
7088982,FAL,5527803,SB          0010,,,CAB_A,2021-12-07,08:40:07,71704,28,1,3,787,PROTEZIONE,PI_REVERSE,ROSSO_GIALLO,DIR_REVERSE,1515.0,1919.0,1919.0,1919.0,F1,46.0,0.0,100.0,2021-12-07 08:40:07,,,,,,,ID_PI_ALARM_ML,9
