ID,ID_REPOSITORY,ID_RUN,MATRICOLA_TRENO,ERRORE,SOTTOERRORE,CAB,DATE,ORARIO_MMI,DISTANZA,VELOCITA,NID_MACROAREA,NID_AREA,NID_PI,TIP,DIREZIONE,ASPETTO,DIREZIONE_DI_MARCIA,AIRGAP_INDEX,LUNGH_CONTATTO_ASW,LUNGH_CONTATTO_ABS,LUNGH_CONTATTO_INCR,FREQUENZA,N_SSC_TELEGRAMS,N_SSC_WRONG_TELEGRAMS,PERC_RIEMPIMENTO,TIMESTAMP,LOG_CANMVB_PATH,FKVERSIONE_SSB_SCMT,MODO_OP_SSC,TIPO_ERRORE,PC,TS,fkID_ALARM,ID_ISSUE
7475449,FAL,5880410,ST          0002,,,CAB_B,2022-04-09,11:53:27,126436,13,3,1,2,PARTENZA_CT,PI_NORMAL,VERDE,NEUTRO,1038.0,1315.0,1315.0,1315.0,F2,37.0,20.0,65.0,2022-04-09 11:53:27,,,,,,,ID_TRAIN_ALARM_ML,1
7475450,FAL,5880410,ST          0002,,,CAB_B,2022-04-09,11:54:52,126954,33,3,1,8,AVVISO,PI_NORMAL,GIALLO_VERDE,DIR_NORMAL,3536.0,4479.0,4479.0,4479.0,F1,86.0,1.0,99.0,2022-04-09 11:54:52,,,,,,,ID_TRAIN_ALARM_ML,1
7475451,FAL,5880410,ST          0002,,,CAB_B,2022-04-09,11:56:12,127581,16,3,1,9,PROTEZIONE,PI_NORMAL,ROSSO_GIALLO,DIR_NORMAL,3386.0,4289.0,4289.0,4289.0,F1,155.0,2.0,99.0,2022-04-09 11:56:12,,,,,,,ID_TRAIN_ALARM_ML,1
102084,FAL,5868481,ST          0002,53.0,--,CAB_A,2022-04-09,05:53:57,483,49,3,1,232,,PI_REVERSE,,,0.0,,,,F2,,,,2022-04-09 05:53:57,ST__________0002\2022-04_APRIL\2022-04-09\ST__________0002_22-04-09_05-39-00_CANMVB_005.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,400,800309,ID_PARALLEL_PI_ALARM_ML,2
102083,FAL,5868481,ST          0002,52.0,--,CAB_A,2022-04-09,05:53:57,483,49,3,1,232,,PI_REVERSE,,,0.0,,,,F2,,,,2022-04-09 05:53:57,ST__________0002\2022-04_APRIL\2022-04-09\ST__________0002_22-04-09_05-39-00_CANMVB_005.TXT.GZ,9.15.X.4F,SSC,ERRORE_VITALE,400,800309,ID_PARALLEL_PI_ALARM_ML,2
7462759,FAL,5868814,ST          0002,,,CAB_A,2022-04-09,07:11:37,26270,17,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2543.0,3221.0,3221.0,3221.0,F2,124.0,1.0,99.0,2022-04-09 07:11:37,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
7462791,FAL,5868814,ST          0002,,,CAB_A,2022-04-09,08:29:26,78758,17,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2314.0,2931.0,2931.0,2931.0,F2,107.0,0.0,100.0,2022-04-09 08:29:26,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
102111,FAL,5868814,ST          0002,53.0,--,CAB_A,2022-04-09,08:30:01,79146,50,3,1,232,,PI_REVERSE,,,0.0,,,,F2,,,,2022-04-09 08:30:01,ST__________0002\2022-04_APRIL\2022-04-09\ST__________0002_22-04-09_06-33-55_CANMVB_011.TXT.GZ,9.15.X.4F,SSC,ERRORE_NON_VITALE,386,6870304,ID_PARALLEL_PI_ALARM_ML,2
102110,FAL,5868814,ST          0002,52.0,--,CAB_A,2022-04-09,08:30:01,79146,50,3,1,232,,PI_REVERSE,,,0.0,,,,F2,,,,2022-04-09 08:30:01,ST__________0002\2022-04_APRIL\2022-04-09\ST__________0002_22-04-09_06-33-55_CANMVB_011.TXT.GZ,9.15.X.4F,SSC,ERRORE_VITALE,386,6870304,ID_PARALLEL_PI_ALARM_ML,2
7475398,FAL,5880410,ST          0002,,,CAB_A,2022-04-09,10:00:23,51617,16,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2570.0,3255.0,3255.0,3255.0,F2,125.0,0.0,100.0,2022-04-09 10:00:23,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
7463785,FAL,5869496,ST          0008,,,CAB_A,2022-04-09,11:14:37,98457,22,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2108.0,2670.0,2670.0,2670.0,F2,69.0,1.0,99.0,2022-04-09 11:14:37,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
7466919,FAL,5873690,SB          0003,,,CAB_A,2022-04-09,12:17:47,26375,28,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2368.0,2999.0,2999.0,2999.0,F2,50.0,1.0,98.0,2022-04-09 12:17:47,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
7465072,FAL,5870596,ST          0005,,,CAB_A,2022-04-09,13:28:16,98736,18,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2578.0,3265.0,3265.0,3265.0,F2,107.0,0.0,100.0,2022-04-09 13:28:16,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
7465105,FAL,5870596,ST          0005,,,CAB_A,2022-04-09,15:25:41,151509,22,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2135.0,2704.0,2704.0,2704.0,F2,81.0,0.0,100.0,2022-04-09 15:25:41,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
7466983,FAL,5873690,SB          0003,,,CAB_A,2022-04-09,16:00:30,131707,24,3,1,232,PARTENZA_CT,PI_REVERSE,VERDE,NEUTRO,2544.0,3222.0,3222.0,3222.0,F2,55.0,0.0,100.0,2022-04-09 16:00:30,,,,,,,ID_PARALLEL_PI_ALARM_ML,2
